name,type,wzd_offset,mgc_offset,init,wzd_file,mgc_file,xrefs
cnst_SAVE_ext3,char,713A,-,,MoM\src\LoadScr.c:93,-,N/A
cnst_SOUNDFX_File2,char,50E8,-,,MoM\src\Combat.c:160,-,N/A
cnst_SP_Cost,char,5E1E,-,,MoM\src\Spellbook.c:140,-,N/A
cnst_SageMaster,char,20DB,-,,MoX\src\MOM_DAT.c:139,-,N/A
cnst_Sage_2,char,45AC,-,,MoM\src\UnitView.c:396,-,N/A
cnst_Scouting,char,4612,-,,MoM\src\UnitView.c:438,-,N/A
cnst_Scrdmp00_Full,char,7878,-,,MoX\src\capture.c:38,-,N/A
cnst_Scrdmp_0,char,7885,-,,MoX\src\capture.c:44,-,N/A
cnst_Scrdmp_Base,char,7887,-,,MoX\src\capture.c:47,-,N/A
cnst_Scrdmp_Ext,char,7880,-,,MoX\src\capture.c:41,-,N/A
cnst_ScrlBldng_Msg,char,6052,-,,MoM\src\Combat.c:477,-,N/A
cnst_ScrlFame_Msg_1,char,5FD4,-,,MoM\src\Combat.c:456,-,N/A
cnst_ScrlFame_Msg_2,char,5FDE,-,,MoM\src\Combat.c:459,-,N/A
cnst_ScrlFame_Msg_3,char,5FE4,-,,MoM\src\Combat.c:462,-,N/A
cnst_ScrlFame_Msg_4,char,5FEC,-,,MoM\src\Combat.c:465,-,N/A
cnst_ScrlGold_Msg,char,5FF3,-,,MoM\src\Combat.c:468,-,N/A
cnst_ScrlPop_Msg,char,6034,-,,MoM\src\Combat.c:474,-,N/A
cnst_ScrlRaze_Msg,char,600D,-,,MoM\src\Combat.c:471,-,N/A
cnst_SettingsGrp_1,char,625C,-,,MoM\src\Settings.c:145,-,N/A
cnst_SettingsGrp_2,char,626C,-,,MoM\src\Settings.c:147,-,N/A
cnst_SettingsGrp_3,char,6275,-,,MoM\src\Settings.c:149,-,N/A
cnst_SettingsGrp_4,char,627C,-,,MoM\src\Settings.c:151,-,N/A
cnst_Settings_0,char,611D,-,,MoM\src\Settings.c:106,-,N/A
cnst_Settings_1,char,612B,-,,MoM\src\Settings.c:108,-,N/A
cnst_Settings_10,char,622B,-,,MoM\src\Settings.c:138,-,N/A
cnst_Settings_11,char,623C,-,,MoM\src\Settings.c:140,-,N/A
cnst_Settings_12,char,624D,-,,MoM\src\Settings.c:142,-,N/A
cnst_Settings_2,char,613C,-,,MoM\src\Settings.c:110,-,N/A
cnst_Settings_3,char,6148,-,,MoM\src\Settings.c:112,-,N/A
cnst_Settings_4,char,615A,-,,MoM\src\Settings.c:114,-,N/A
cnst_Settings_5,char,6170,-,,MoM\src\Settings.c:116,-,N/A
cnst_Settings_6,char,6181,-,,MoM\src\Settings.c:118,-,N/A
cnst_Settings_7,char,6195,-,,MoM\src\Settings.c:120,-,N/A
cnst_Settings_8,char,619F,-,,MoM\src\Settings.c:122,-,N/A
cnst_Settings_9,char,61AD,-,,MoM\src\Settings.c:124,-,N/A
cnst_Settings_A,char,61BE,-,,MoM\src\Settings.c:126,-,N/A
cnst_Settings_B,char,61D4,-,,MoM\src\Settings.c:128,-,N/A
cnst_Settings_C,char,61EA,-,,MoM\src\Settings.c:130,-,N/A
cnst_Settings_D,char,61FE,-,,MoM\src\Settings.c:132,-,N/A
cnst_Settings_E,char,620A,-,,MoM\src\Settings.c:134,-,N/A
cnst_Settings_F,char,6217,-,,MoM\src\Settings.c:136,-,N/A
cnst_Shatter,char,4470,-,,MoM\src\UnitView.c:314,-,N/A
cnst_Shield,char,5C9E,-,,MoM\src\ItemMake.c:171,-,N/A
cnst_SoReturn_Msg1,char,52C9,-,,MoM\src\CONQUEST.c:134,-,N/A
cnst_SoReturn_Msg2,char,52DD,-,,MoM\src\CONQUEST.c:136,-,N/A
cnst_SoReturn_Msg3,char,531B,-,,MoM\src\CONQUEST.c:138,-,N/A
cnst_SorcNodeDispel,char,5892,-,,MoM\src\Combat.c:280,-,N/A
cnst_SorceryAura,char,58CE,-,,MoM\src\Combat.c:287,-,N/A
cnst_SorceryMastery,char,20AF,-,,MoX\src\MOM_DAT.c:133,-,N/A
cnst_SorceryNode,char,4AFD,-,,MoM\src\Lair.c:65,-,N/A
cnst_SorceryWard,char,2768,-,,MoX\src\MOM_DAT.c:557,-,N/A
cnst_SorceryWard_3,char,67EF,-,,MoM\src\Spells130.c:82,-,N/A
cnst_Sp_Of_Sp,char,2C12,-,,MoM\src\CityScr.c:105,-,N/A
cnst_Sp_Of_Sp_4,char,5CF7,-,,MoM\src\ItemMake.c:193,-,N/A
cnst_Sp_Of_Sp_5,char,6CA3,-,,MoM\src\Spells137.c:97,-,N/A
cnst_Space,char,2AD9,-,,MoM\src\CityScr.c:71,-,N/A
cnst_SpaceOpenBrace,char,2C40,-,,MoM\src\CityScr.c:117,-,N/A
cnst_SpaceOpenBrace2,char,4556,-,,MoM\src\UnitView.c:372,-,N/A
cnst_SpaceOpenBrace4,char,5E6F,-,,MoM\src\Spellbook.c:161,-,N/A
cnst_SpacePlus,char,45DA,-,,MoM\src\UnitView.c:413,-,N/A
cnst_SpaceSpellDot_3,char,5B38,-,,MoM\src\Combat.c:369,-,N/A
cnst_SpaceSpells,char,585B,-,,MoM\src\Combat.c:268,-,N/A
cnst_Space_3,char,45B1,-,,MoM\src\UnitView.c:399,-,N/A
cnst_Space_4,char,5C55,-,,MoM\src\ItemMake.c:143,-,N/A
cnst_Space_6,char,56E4,-,,MoM\src\Combat.c:210,-,N/A
cnst_Space_ATK,char,49A4,-,,MoM\src\UnitView.c:535,-,N/A
cnst_Space_DEF,char,49AC,-,,MoM\src\UnitView.c:537,-,N/A
cnst_Space_MP,char,3515,-,,MoM\src\MagicScr.c:104,-,N/A
cnst_Space_MP_2,char,5D3F,-,,MoM\src\Spellbook.c:68,-,N/A
cnst_Space_MP_3,char,6D2F,-,,MoM\src\Spells137.c:139,-,N/A
cnst_Space_Moves,char,49B5,-,,MoM\src\UnitView.c:539,-,N/A
cnst_Space_RES,char,49BF,-,,MoM\src\UnitView.c:541,-,N/A
cnst_Space_SAVE,char,49DA,-,,MoM\src\UnitView.c:547,-,N/A
cnst_Space_Skill,char,49CB,-,,MoM\src\UnitView.c:543,-,N/A
cnst_Space_mp,char,45E4,-,,MoM\src\UnitView.c:421,-,N/A
cnst_Special_Cost,char,5D2D,-,,MoM\src\Spellbook.c:59,-,N/A
cnst_Speed,char,5CE4,-,,MoM\src\ItemMake.c:187,-,N/A
cnst_SpellCancel_Msg,char,2ADD,-,,MoM\src\CityScr.c:75,-,N/A
cnst_SpellCnclMsg_12,char,2AFB,-,,MoM\src\CityScr.c:77,-,N/A
cnst_SpellCnclMsg_4b,char,5036,-,,MoM\src\UnitView.c:1232,-,N/A
cnst_SpellCncl_Msg_4a,char,5018,-,,MoM\src\UnitView.c:1228,-,N/A
cnst_SpellError_1_2,char,6A8C,-,,MoM\src\OverSpel.c:73,-,N/A
cnst_SpellError_2_2,char,6AA3,-,,MoM\src\OverSpel.c:75,-,N/A
cnst_SpellError_4,char,6B1F,-,,MoM\src\OverSpel.c:86,-,N/A
cnst_SpellGroup1,char,5D4D,-,,MoM\src\Spellbook.c:77,-,N/A
cnst_SpellGroup2,char,5D57,-,,MoM\src\Spellbook.c:79,-,N/A
cnst_SpellGroup3,char,5D66,-,,MoM\src\Spellbook.c:81,-,N/A
cnst_SpellGroup4,char,5D72,-,,MoM\src\Spellbook.c:83,-,N/A
cnst_SpellGroup5,char,5D7E,-,,MoM\src\Spellbook.c:85,-,N/A
cnst_SpellGroup6,char,5D8A,-,,MoM\src\Spellbook.c:87,-,N/A
cnst_SpellLock,char,4398,-,,MoM\src\UnitView.c:275,-,N/A
cnst_SpellRealm1,char,5D98,-,,MoM\src\Spellbook.c:90,-,N/A
cnst_SpellRealm2,char,5D9F,-,,MoM\src\Spellbook.c:92,-,N/A
cnst_SpellRealm3,char,5DA5,-,,MoM\src\Spellbook.c:94,-,N/A
cnst_SpellRealm4,char,5DAB,-,,MoM\src\Spellbook.c:96,-,N/A
cnst_SpellRealm5,char,5DB0,-,,MoM\src\Spellbook.c:98,-,N/A
cnst_SpellRealm6,char,5DB7,-,,MoM\src\Spellbook.c:100,-,N/A
cnst_Spell_Select_0,char,-,331A,,-,MoM\src\NewGame.c:1047,N/A
cnst_Spell_Select_1,char,-,3322,,-,MoM\src\NewGame.c:1049,N/A
cnst_Spell_Select_2,char,-,332A,,-,MoM\src\NewGame.c:1051,N/A
cnst_Spellcast_Msg_1,char,6CE5,-,,MoM\src\Spells137.c:121,-,N/A
cnst_Spellcast_Msg_2,char,6D03,-,,MoM\src\Spells137.c:124,-,N/A
cnst_Staff,char,5C8E,-,,MoM\src\ItemMake.c:165,-,N/A
cnst_Stasis,char,4656,-,,MoM\src\UnitView.c:450,-,N/A
cnst_Stasis_2,char,6706,-,,MoM\src\Spells129.c:72,-,N/A
cnst_StoneSkin,char,4379,-,,MoM\src\UnitView.c:269,-,N/A
cnst_Stoning,char,48ED,-,,MoM\src\UnitView.c:519,-,N/A
cnst_StoningText,char,48F5,-,,MoM\src\UnitView.c:521,-,N/A
cnst_StreamOfLife,char,2192,-,,MoX\src\MOM_DAT.c:179,-,N/A
cnst_StreamofLife,char,27A2,-,,MoX\src\MOM_DAT.c:567,-,N/A
cnst_Strength_2,char,5CBB,-,,MoM\src\ItemMake.c:177,-,N/A
cnst_SummonDemons,char,4648,-,,MoM\src\UnitView.c:448,-,N/A
cnst_SummoningCircle,char,2176,-,,MoX\src\MOM_DAT.c:175,-,N/A
cnst_SuperAbStar,char,4569,-,,MoM\src\UnitView.c:382,-,N/A
cnst_Sword,char,5C7B,-,,MoM\src\ItemMake.c:157,-,N/A
cnst_Teleporting,char,461B,-,,MoM\src\UnitView.c:440,-,N/A
cnst_Thrown,char,42B5,-,,MoM\src\UnitView.c:219,-,N/A
cnst_TimesSign,char,45FA,-,,MoM\src\UnitView.c:430,-,N/A
cnst_TimesSign_2,char,5C4D,-,,MoM\src\ItemMake.c:139,-,N/A
cnst_ToHit,char,45FD,-,,MoM\src\UnitView.c:433,-,N/A
cnst_TooManyUnits,char,6E54,-,,MoM\src\NEXTTURN.c:105,-,N/A
cnst_Tower,char,4AE0,-,,MoM\src\Lair.c:59,-,N/A
cnst_Town,char,2164,-,,MoX\src\MOM_DAT.c:168,-,N/A
cnst_TreatyAtk_Msg1,char,5660,-,,MoM\src\Combat.c:193,-,N/A
cnst_TreatyAtk_Msg2,char,5678,-,,MoM\src\Combat.c:197,-,N/A
cnst_TrueSight,char,43D3,-,,MoM\src\UnitView.c:285,-,N/A
cnst_TrueSightText,char,4865,-,,MoM\src\UnitView.c:505,-,N/A
cnst_Undead_Msg_1,char,5F09,-,,MoM\src\Combat.c:418,-,N/A
cnst_Undead_Msg_2,char,5F2D,-,,MoM\src\Combat.c:420,-,N/A
cnst_Undead_Msg_3,char,5F51,-,,MoM\src\Combat.c:422,-,N/A
cnst_Undead_Msg_4,char,5F56,-,,MoM\src\Combat.c:424,-,N/A
cnst_Undead_Msg_5,char,5F56,-,,MoM\src\Combat.c:426,-,N/A
cnst_UnitLevel_1,char,44D3,-,,MoM\src\UnitView.c:335,-,N/A
cnst_UnitLevel_2,char,44DB,-,,MoM\src\UnitView.c:337,-,N/A
cnst_UnitLevel_3,char,44E3,-,,MoM\src\UnitView.c:339,-,N/A
cnst_UnitLevel_4,char,44EB,-,,MoM\src\UnitView.c:341,-,N/A
cnst_UnitLevel_5,char,44F1,-,,MoM\src\UnitView.c:343,-,N/A
cnst_UnitLevel_6,char,44FD,-,,MoM\src\UnitView.c:345,-,N/A
cnst_Upkeep,char,325E,-,,MoM\src\ArmyList.c:81,-,N/A
cnst_Vampiric,char,465D,-,,MoM\src\UnitView.c:453,-,N/A
cnst_VampiricText,char,4666,-,,MoM\src\UnitView.c:455,-,N/A
cnst_Vertigo,char,4449,-,,MoM\src\UnitView.c:306,-,N/A
cnst_Village,char,215C,-,,MoX\src\MOM_DAT.c:166,-,N/A
cnst_VortexMove_1,char,573E,-,,MoM\src\Combat.c:237,-,N/A
cnst_VortexMove_2,char,5743,-,,MoM\src\Combat.c:239,-,N/A
cnst_VortexMove_3,char,5749,-,,MoM\src\Combat.c:241,-,N/A
cnst_VortexMove_4,char,5750,-,,MoM\src\Combat.c:243,-,N/A
cnst_WB7,char,788E,-,,MoX\src\capture.c:50,-,N/A
cnst_WIN_Msg_1,char,5256,-,,MoM\src\CONQUEST.c:122,-,N/A
cnst_WIN_Msg_2,char,5270,-,,MoM\src\CONQUEST.c:124,-,N/A
cnst_WIN_Msg_3,char,528D,-,,MoM\src\CONQUEST.c:126,-,N/A
cnst_WIN_Msg_4,char,52AA,-,,MoM\src\CONQUEST.c:128,-,N/A
cnst_WallofDarkness,char,27F5,-,,MoX\src\MOM_DAT.c:579,-,N/A
cnst_WallofFire,char,2700,-,,MoX\src\MOM_DAT.c:539,-,N/A
cnst_Wand,char,5C94,-,,MoM\src\ItemMake.c:167,-,N/A
cnst_Warlord,char,208A,-,,MoX\src\MOM_DAT.c:127,-,N/A
cnst_WarpCreature,char,448D,-,,MoM\src\UnitView.c:320,-,N/A
cnst_WaterWalkText,char,471B,-,,MoM\src\UnitView.c:473,-,N/A
cnst_WaterWalking,char,434B,-,,MoM\src\UnitView.c:263,-,N/A
cnst_Weakness,char,4478,-,,MoM\src\UnitView.c:316,-,N/A
cnst_Web,char,44AC,-,,MoM\src\UnitView.c:326,-,N/A
cnst_Whirlwind,char,445B,-,,MoM\src\UnitView.c:310,-,N/A
cnst_Wiz_Select,char,-,30AC,,-,MoM\src\NewGame.c:998,N/A
cnst_Wizardry,char,5CD5,-,,MoM\src\ItemMake.c:183,-,N/A
cnst_WraithForm,char,4327,-,,MoM\src\UnitView.c:257,-,N/A
cnst_Wraithform,char,46CB,-,,MoM\src\UnitView.c:465,-,N/A
cnst_WraithformText,char,46D6,-,,MoM\src\UnitView.c:467,-,N/A
cnst_ZeroString,char,4A48,-,,MoM\src\EVENTS.c:101,-,N/A
cnst_ZeroString_0,char,4AB4,-,,MoM\src\Lair.c:51,-,N/A
cnst_ZeroString_10,char,33CC,-,,MoM\src\UnitStat.c:65,-,N/A
cnst_ZeroString_27,char,36A1,-,0,MoM\src\ItemScrn.c:45,-,N/A
cnst_ZombieMastery,char,5883,-,,MoM\src\Combat.c:277,-,N/A
cnst_Zombie_Msg_1,char,5ED3,-,,MoM\src\Combat.c:408,-,N/A
cnst_Zombie_Msg_2,char,5EDF,-,,MoM\src\Combat.c:410,-,N/A
cnst_Zombie_Msg_3,char,5EE9,-,,MoM\src\Combat.c:412,-,N/A
cnst_mp,char,59AB,-,,MoM\src\Combat.c:324,-,N/A
combat_computer_player,int16_t,C434,-,,MoM\src\Combat.c:768,-,N/A
combat_enchantment_icon_segs,SAMB_ptr,C4FE,-,,MoM\src\Combat.c:829,-,N/A
combat_grid_entities_draw_order,uint8_t,D280,-,,MoM\src\CMBTTSTU.c:48,-,N/A
combat_grid_entity_count,int16_t,D15E,-,,MoM\src\CMBTTSTU.c:46,-,N/A
combat_human_player,int16_t,C436,-,,MoM\src\Combat.c:775,-,N/A
combat_movemode_icon_segs,SAMB_ptr,C7AA,-,,MoM\src\Combat.c:1002,-,N/A
combat_weapon_icon_segs,SAMB_ptr,C5A8,-,,MoM\src\Combat.c:967,-,N/A
compix_lbx_file__ovr103,char,5852,-,,MoM\src\Combat.c:257,-,N/A
compix_lbx_file__ovr124,char,60C6,-,,MoM\src\Combat.c:502,-,N/A
confirmation_background_bottom_seg,SAMB_ptr,CAD0,-,,MoX\src\GENDRAW.c:238,-,N/A
confirmation_background_top_seg,SAMB_ptr,CAD2,-,,MoX\src\GENDRAW.c:240,-,N/A
confirmation_box_x_offset,int16_t,6F96,-,0,MoX\src\GENDRAW.c:71,-,N/A
confirmation_box_y_offset,int16_t,6F98,-,0,MoX\src\GENDRAW.c:75,-,N/A
confirmation_button_no_seg,SAMB_ptr,CACC,-,,MoX\src\GENDRAW.c:233,-,N/A
confirmation_button_yes_seg,SAMB_ptr,CACE,-,,MoX\src\GENDRAW.c:236,-,N/A
conquest_axeboy_seg,SAMB_ptr,C5CE,-,,MoM\src\CONQUEST.c:174,-,N/A
conquest_conehead_seg,SAMB_ptr,C5D0,-,,MoM\src\CONQUEST.c:176,-,N/A
conquest_lbx_file__ovr093,char,5239,-,,MoM\src\CONQUEST.c:108,-,N/A
conquest_wizard_seg,SAMB_ptr,C5D2,-,,MoM\src\CONQUEST.c:178,-,N/A
cont_flag,int16_t,-,52F0,,-,MoM\src\MainMenu.c:116,N/A
continuous_string,char,E87A,-,,MoX\src\Fields.c:376,-,N/A
cp_drafted_unit_count,int16_t,D3F8,-,,out\build\MSVC-debug\_CPack_Packages\win64-Source\TGZ\ReMoM-0.0.1-Source\MoM\src\AIMOVE.c:71,-,N/A
cp_enroute_unit_count,int16_t,D48C,-,,out\build\MSVC-debug\_CPack_Packages\win64-Source\TGZ\ReMoM-0.0.1-Source\MoM\src\AIMOVE.c:100,-,N/A
cp_landmass_type_array,uint8_t *,D3EC,-,,out\build\MSVC-debug\_CPack_Packages\win64-Source\TGZ\ReMoM-0.0.1-Source\MoM\src\AIMOVE.c:52,-,N/A
cp_landmass_wx_array,uint8_t *,D3F0,-,,out\build\MSVC-debug\_CPack_Packages\win64-Source\TGZ\ReMoM-0.0.1-Source\MoM\src\AIMOVE.c:58,-,N/A
cp_landmass_wy_array,uint8_t *,D3EE,-,,out\build\MSVC-debug\_CPack_Packages\win64-Source\TGZ\ReMoM-0.0.1-Source\MoM\src\AIMOVE.c:56,-,N/A
cp_staged_unit_count,int16_t,D48A,-,,out\build\MSVC-debug\_CPack_Packages\win64-Source\TGZ\ReMoM-0.0.1-Source\MoM\src\AIMOVE.c:98,-,N/A
cstrWarnNoPlaneMove,char,2F42,-,,MoM\src\MainScr.c:169,-,N/A
cstr_Bad_Moon,char,31D1,-,,MoM\src\MainScr.c:455,-,N/A
cstr_Conjunction,char,31C5,-,,MoM\src\MainScr.c:453,-,N/A
cstr_Food,char,31BB,-,,MoM\src\MainScr.c:449,-,N/A
cstr_GP,char,31A2,-,,MoM\src\MainScr.c:433,-,N/A
cstr_Gold,char,31B6,-,,MoM\src\MainScr.c:447,-,N/A
cstr_Good_Moon,char,31DA,-,,MoM\src\MainScr.c:457,-,N/A
cstr_MP,char,31A5,-,,MoM\src\MainScr.c:435,-,N/A
cstr_Mana,char,31C0,-,,MoM\src\MainScr.c:451,-,N/A
cstr_Mana_Short,char,31E4,-,,MoM\src\MainScr.c:459,-,N/A
cstr_NameStartingCity,char,2C87,-,,MoM\src\CityScr.c:139,-,N/A
current_menu_screen,int16_t,-,52C2,,-,MoM\src\MainMenu.c:101,N/A
current_mouse_list_count,int16_t,78C6,-,1,MoX\src\Mouse.c:79,-,N/A
current_palette,uint8_t *,E7E6,A7DE,,MoX\src\Fonts.h:176,MoX\src\Fonts.c:185,N/A
current_pointer_image_number,int16_t,78B8,-,0,MoX\src\Mouse.c:46,-,N/A
current_pointer_offset,int16_t,78C8,-,0,MoX\src\Mouse.c:82,-,N/A
current_video_page,uint8_t*,76EC,-,,MoX\src\FLIC_Draw.c:43,-,N/A
cycle_color_value,int16_t,E85E,-,,MoX\src\Fonts.c:172,-,N/A
cycle_incomes,int16_t,C092,-,,MoX\src\MOM_DAT.c:3168,-,N/A
cycle_step_value,int16_t,E85C,-,,MoX\src\Fonts.c:170,-,N/A
default_help_entry,int16_t,8256,-,ST_UNDEFINED,MoX\src\Fields.c:232,-,N/A
default_string,char,8276,-,,MoX\src\Fields.h:456,-,N/A
defender_enchantment_count,int16_t,C484,-,,MoM\src\Combat.c:823,-,N/A
defender_enchantment_fields,int16_t,C43E,-,,MoM\src\Combat.c:797,-,N/A
desc_lbx_file__ovr118,char,5E51,-,,MoM\src\Spellbook.c:149,-,N/A
deselect_background,SAMB_ptr,952E,-,,MoX\src\MOM_DAT.c:1799,-,N/A
deselect_button_blockout,SAMB_ptr,9522,-,,MoX\src\MOM_DAT.c:1776,-,N/A
digi_driver_handle,int16_t,82B0,-,ST_UNDEFINED,MoX\src\SOUND.c:80,-,N/A
digi_sound_buffer,SAMB_ptr,E900,-,,MoX\src\SOUND.c:192,-,N/A
diplo_state,char,35A4,-,,MoM\src\MagicScr.c:170,-,N/A
diplomac_lbx_file__ovr084,char,4E9F,-,,MoM\src\DIPLOMAC.c:323,-,N/A
diplomac_lbx_file__ovr137,char,6CDC,-,,MoM\src\Spells137.c:118,-,N/A
diplomacy_background_seg,SAMB_ptr,C3DA,-,,MoM\src\DIPLOMAC.c:492,-,N/A
diplomacy_mirror_seg,SAMB_ptr,9918,-,,MoX\src\MOM_DAT.c:2115,-,N/A
diplomsg_lbx_file__ovr86,char,4FDE,-,,MoM\src\DIPLOMAC.c:380,-,N/A
down_mouse_button,int16_t,8250,-,ST_UNDEFINED,MoX\src\Fields.c:223,-,N/A
down_x,int16_t,8252,-,1,MoX\src\Fields.c:226,-,N/A
down_y,int16_t,8254,-,-1,MoX\src\Fields.c:229,-,N/A
draw_active_stack_flag,int16_t,9442,-,,MoX\src\MOM_DAT.c:1576,-,N/A
draw_alias_flag,int16_t,783E,-,0,MoX\src\Fonts.c:43,-,N/A
draw_page_num,int16_t,76EE,-,0,MoX\src\Video.c:27,-,N/A
ehn_OVERXYZ,char,28FC,-,,MoX\src\MOM_DAT.c:636,-,N/A
empty_string__MAIN,char,2089,-,,MoX\src\MOM_DAT.c:125,-,N/A
empty_string__ovr050,char,-,303E,,-,MoM\src\NewGame.c:970,N/A
empty_string__ovr057,char,2E16,-,,MoM\src\MainScr.c:91,-,N/A
empty_string__ovr115,char,5C43,-,,MoM\src\ItemMake.c:135,-,N/A
empty_string__ovr127,char,6508,-,,MoM\src\HIRE.c:64,-,N/A
empty_string__ovr137,char,6C52,-,,MoM\src\Spells137.c:77,-,N/A
emptystring__ovr054,char,2A8B,-,,MoM\src\CityScr.c:54,-,N/A
emptystring__ovr065,char,31F0,-,'\0',MoM\src\CityList.c:42,-,N/A
emptystring__ovr077,char,39DB,-,,MoM\src\Outpost.c:48,-,N/A
enchantment_outline_colors,uint8_t,3062,-,,MoM\src\MainScr.h:33,-,N/A
entities_on_movement_map,int16_t,964C,-,,MoX\src\MOM_DAT.h:3669,-,N/A
eroad_lone_seg,SAMB_ptr,CBB0,-,,MoM\src\MainScr.c:638,-,N/A
eroads_seg,SAMB_ptr,CB9F,-,,MoM\src\MainScr.c:634,-,N/A
eventmsg_lbx_file__ovr081,char,4A9A,-,,MoM\src\EVENTS.c:143,-,N/A
events_lbx_file__ovr081,char,4A93,-,,MoM\src\EVENTS.c:140,-,N/A
exclusion_area_x1,int16_t,E854,-,,MoX\src\paragrph.c:76,-,N/A
exclusion_area_x2,int16_t,E844,-,,MoX\src\paragrph.c:66,-,N/A
exclusion_area_y1,int16_t,E84C,-,,MoX\src\paragrph.c:71,-,N/A
exclusion_area_y2,int16_t,E83C,-,,MoX\src\paragrph.c:61,-,N/A
field_box_mode,int16_t,828A,-,ST_FALSE,MoX\src\Fields.c:315,-,N/A
fields_count,int16_t,E8A2,-,,MoX\src\Fields.c:394,-,N/A
figure_lbx_file__ovr163,char,71D9,-,,MoM\src\Combat.c:664,-,N/A
file_animation_entry_num,int16_t,E870,-,,MoX\src\FLIC_Draw.c:55,-,N/A
file_animation_file_name,char,E860,-,,MoX\src\FLIC_Draw.c:50,-,N/A
file_animation_header,SAMB_ptr,E7DE,-,,MoX\src\file_ani.c:17,-,N/A
font_colors,byte_ptr,A81E,-,,MoX\src\Fonts.c:177,-,N/A
font_name,char,E7EA,-,,MoX\src\Fonts.c:87,-,N/A
font_style_data,SAMB_ptr,E820,-,,MoX\src\Fonts.c:135,-,N/A
fonts_lbx_file,char,28F2,-,,MoX\src\MOM_DAT.c:634,-,N/A
frame_active_cgx,int16_t,927A,-,,MoX\src\MOM_DAT.c:1237,-,N/A
frame_active_cgy,int16_t,9278,-,,MoX\src\MOM_DAT.c:1235,-,N/A
frame_active_flag,int16_t,927C,-,,MoX\src\MOM_DAT.c:1239,-,N/A
frame_active_seg,SAMB_ptr,D188,-,,MoM\src\Combat.c:1408,-,N/A
frame_anim_cycle,int16_t,707E,-,0,MoM\src\Combat.c:543,-,N/A
frame_scanned_cgx,int16_t,9280,-,,MoX\src\MOM_DAT.c:1243,-,N/A
frame_scanned_cgy,int16_t,927E,-,,MoX\src\MOM_DAT.c:1241,-,N/A
frame_scanned_flag,int16_t,9282,-,,MoX\src\MOM_DAT.c:1245,-,N/A
frame_scanned_seg,SAMB_ptr,D18A,-,,MoM\src\Combat.c:1410,-,N/A
g_EmmHndl_OVERXYZ,SAMB_ptr,E5EA,-,,MoX\src\EMS\EMS.h:77,-,N/A
g_ai_evaluation_map,uint16_t *,9C94,-,,MoX\src\MOM_DAT.h:3994,-,N/A
g_ai_minattackstack,int16_t,D48E,-,,out\build\MSVC-debug\_CPack_Packages\win64-Source\TGZ\ReMoM-0.0.1-Source\MoM\src\AIMOVE.c:103,-,N/A
g_bldg_msg_ctr,int8_t,9AF0,-,,MoX\src\MOM_DAT.c:2318,-,N/A
g_graphics_cache_seg,SAMB_ptr,9D1E,-,,MoX\src\MOM_DAT.c:2650,-,N/A
g_timestop_player_num,int16_t,912A,-,,MoX\src\MOM_DAT.c:1101,-,N/A
g_unit_window_fields,int16_t,C052,-,,MoM\src\MainScr.c:271,-,N/A
gem_count,int16_t,C214,-,,MoM\src\MagicScr.c:342,-,N/A
gem_player_nums,int16_t,C20C,-,,MoM\src\MagicScr.c:339,-,N/A
gold1_icon_seg,SAMB_ptr,97A0,-,,MoX\src\MOM_DAT.c:2068,-,N/A
goto_booty_icon,SAMB_ptr,95F2,-,,MoX\src\MOM_DAT.c:1924,-,N/A
grand_vizier,uint16_t,9D22,-,,MoX\src\MOM_DAT.c:2657,-,N/A
grey_gem_seg,SAMB_ptr,95C0,-,,MoM\src\MagicScr.c:309,-,N/A
halofam_lbx_file__ovr106,char,-,3C87,,-,MoM\src\SCORE.c:125,N/A
help_box_mode,int16_t,828C,-,ST_FALSE,MoX\src\Fields.c:319,-,N/A
help_lbx_file__ovr055,char,2D08,-,,MoM\src\City_ovr55.c:108,-,N/A
help_lbx_file__ovr123,char,5F7B,-,,MoM\src\Combat.c:432,-,N/A
help_lbx_file__ovr159,char,7127,-,,MoX\src\TEXTBOX.c:39,-,N/A
help_list_active,int16_t,8296,-,ST_FALSE,MoX\src\Input.c:181,-,N/A
help_list_count,int16_t,8298,-,0,MoX\src\Input.c:185,-,N/A
helpentry_lbx_file__ovr125,char,6284,-,,MoM\src\Settings.c:154,-,N/A
hero_alchemy_button_seg,SAMB_ptr,9588,-,,MoX\src\MOM_DAT.c:1859,-,N/A
hero_background_seg,SAMB_ptr,958C,-,,MoX\src\MOM_DAT.c:1865,-,N/A
hero_ok_button_seg,SAMB_ptr,9586,-,,MoX\src\MOM_DAT.c:1856,-,N/A
hero_outline_seg,SAMB_ptr,958A,-,,MoX\src\MOM_DAT.c:1862,-,N/A
hero_portraits_seg,SAMB_ptr,95F4,-,,MoM\src\ArmyList.c:129,-,N/A
hire_banner_seg,SAMB_ptr,C9E8,-,,MoM\src\HIRE.c:134,-,N/A
hire_lbx_file__ovr127,char,6504,-,,MoM\src\HIRE.c:60,-,N/A
hire_namebox_seg,SAMB_ptr,C9E4,-,,MoM\src\HIRE.c:128,-,N/A
hirehero_unit_type_name,char *,C9DE,-,,MoM\src\HIRE.c:111,-,N/A
hlpentry_lbx_file,char,599C,-,,MoX\src\MOM_DAT.c:744,-,N/A
hlpentry_lbx_file__MGC_ovr050,char,-,32C3,,-,MoM\src\NewGame.c:1041,N/A
